*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=LED ARRAY V1_1
*Date=20:01:14
*CreatedBy=Fritzing 0.9.6b.2021-02-21.CD-175-0-8a1e0682
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
1535;;;169.505;-134.564;0;Bottom;Via1978
1536;;;129.505;-132.564;0;Bottom;Via2317
1537;;;279.504;-114.564;0;Bottom;Via1686
1538;;;234.505;-29.5638;0;Bottom;Via1841
1539;;;174.504;-154.564;0;Bottom;Via2677
1540;1–5Watt;luxeon;25.8707;-9.66668;-90;Top;U11
1541;;;194.505;-94.5638;0;Bottom;Via2546
1542;;;8.50468;-50.5639;0;Bottom;Via162
1543;;;237.504;-49.5637;0;Bottom;Via1731
1544;;;267.505;-145.564;0;Bottom;Hole1
1545;;;56.5047;-164.564;0;Bottom;Hole83
1546;;;149.505;-158.564;0;Bottom;Via1941
1547;;;255.505;-75.564;0;Bottom;Via1707
1548;;;66.5048;-31.5636;0;Bottom;Via752
1549;1–5Watt;luxeon;193.492;-9.62068;-90;Top;U106
1550;;;29.5046;-134.564;0;Bottom;Via382
1551;;;276.504;-48.5638;0;Bottom;Via1482
1552;;;233.504;-32.5638;0;Bottom;Via1224
1553;;;279.504;-137.564;0;Bottom;Via1793
1554;;;174.504;-72.5637;0;Bottom;Via2024
1555;;;216.505;-137.564;0;Bottom;Via1589
1556;;;86.5047;-134.564;0;Bottom;Via971
1557;;;89.5048;-156.564;0;Bottom;Via1041
1558;;;70.5047;-92.564;0;Bottom;Via774
1559;;;215.505;-6.5638;0;Bottom;Via1360
1560;;;232.505;-8.56391;0;Bottom;Via1383
1561;;;257.505;-132.564;0;Bottom;Via1544
1562;;;278.504;-138.564;0;Bottom;Via1100
1563;;;128.504;-49.5637;0;Bottom;Via2135
1564;;;69.5045;-137.564;0;Bottom;Via791
1565;;;23.5046;-73.5636;0;Bottom;Via496
1566;;;128.504;-9.56382;0;Bottom;Via2396
1567;;;191.505;-70.5636;0;Bottom;Via2583
1568;;;256.505;-49.564;0;Bottom;Via1397
1569;;;193.505;-70.5636;0;Bottom;Via2454
1570;;;127.505;-8.56391;0;Bottom;Via2667
1571;;;276.504;-29.5638;0;Bottom;Via1463
1572;;;171.505;-155.564;0;Bottom;Via2214
1573;;;47.5047;-8.56419;0;Bottom;Via556
1574;;;152.504;-48.5638;0;Bottom;Via2282
1575;;;27.5045;-155.564;0;Bottom;Via443
1576;;;46.5048;-9.5641;0;Bottom;Via646
1577;1–5Watt;luxeon;4.95762;-51.7093;-90;Top;U4
1578;;;173.505;-157.564;0;Bottom;Via2059
1579;;;130.505;-95.564;0;Bottom;Via2146
1580;;;213.505;-96.5639;0;Bottom;Via1210
1581;;;148.504;-52.5638;0;Bottom;Via2730
1582;;;6.50468;-48.5638;0;Bottom;Via163
1583;;;174.504;-116.564;0;Bottom;Via2346
1584;;;245.505;-124.564;0;Bottom;Hole15
1585;;;278.504;-153.564;0;Bottom;Via1860
1586;;;140.505;-61.5639;0;Bottom;Hole56
1587;;;69.5045;-74.5638;0;Bottom;Via880
1588;;SO;163.14;-25.1801;180;Top;LM75A
1589;;;44.5047;-70.5639;0;Bottom;Via689
1590;;;216.505;-95.564;0;Bottom;Via1770
1591;;;171.505;-10.5637;0;Bottom;Via2011
1592;;;276.504;-50.5639;0;Bottom;Via1599
1593;;;213.505;-138.564;0;Bottom;Via1714
1594;;;215.505;-113.564;0;Bottom;Via1272
1595;;;87.5047;-93.5639;0;Bottom;Via946
1596;;;190.505;-10.5637;0;Bottom;Via1925
1597;;;213.505;-10.5637;0;Bottom;Via1483
1598;;;90.5047;-69.5637;0;Bottom;Via1034
1599;;;87.5047;-72.5637;0;Bottom;Via998
1600;;;275.504;-154.564;0;Bottom;Via1168
1601;;;4.50469;-90.5639;0;Bottom;Via67
1602;;;289.505;-53.5639;0;Bottom;Via2740
1603;;;236.504;-96.5639;0;Bottom;Via1319
1604;;;163.36;-116.372;0;Bottom;Via2768
1605;;;256.505;-53.5642;0;Bottom;Via1540
1606;;;236.504;-10.5637;0;Bottom;Via1090
1607;;;195.505;-70.5636;0;Bottom;Via2491
1608;;;5.50468;-158.564;0;Bottom;Via2
1609;;;27.5045;-138.564;0;Bottom;Via476
1610;;;69.5045;-91.5638;0;Bottom;Via823
1611;;;149.504;-70.5636;0;Bottom;Via2377
1612;;;190.505;-31.5636;0;Bottom;Via2564
1613;;;68.5046;-136.564;0;Bottom;Via748
1614;;;196.505;-8.56391;0;Bottom;Via2666
1615;1–5Watt;luxeon;88.8663;-114.534;-90;Top;U51
1616;;;234.505;-33.5637;0;Bottom;Via1222
1617;;;172.505;-11.5639;0;Bottom;Via2193
1618;;;109.505;-114.564;0;Bottom;Via2262
1619;1–5Watt;luxeon;256.58;-156.327;-90;Top;U89
1620;;;26.5046;-7.56371;0;Bottom;Via548
1621;;;148.95;-126.023;180;Bottom;IMG1
1622;;;196.505;-31.5636;0;Bottom;Via2041
1623;;;65.5046;-9.56382;0;Bottom;Via773
1624;;;109.505;-91.5638;0;Bottom;Via2142
1625;;;173.505;-48.5638;0;Bottom;Via2715
1626;;;107.505;-154.564;0;Bottom;Via2322
1627;;;232.505;-94.5638;0;Bottom;Via1665
1628;;;254.505;-53.5642;0;Bottom;Via1849
1629;;;65.5046;-95.564;0;Bottom;Via863
1630;;;211.505;-157.564;0;Bottom;Via1892
1631;;;91.5046;-154.564;0;Bottom;Via933
1632;;;192.505;-71.5638;0;Bottom;Via2597
1633;;;4.50469;-54.5639;0;Bottom;Via160
1634;;;25.5047;-33.5637;0;Bottom;Via428
1635;;;157.505;-156.564;0;Bottom;Via2750
1636;;;108.505;-92.564;0;Bottom;Via1940
1637;;;235.505;-135.564;0;Bottom;Via1580
1638;;;256.505;-158.564;0;Bottom;Via1378
1639;;;87.5047;-70.5636;0;Bottom;Via1025
1640;;;277.503;-74.5638;0;Bottom;Via1162
1641;;;2.50466;-31.5636;0;Bottom;Via210
1642;;;68.5046;-113.564;0;Bottom;Via878
1643;;;130.505;-9.56382;0;Bottom;Via2048
1644;;;257.505;-90.5641;0;Bottom;Via1327
1645;;;130.505;-11.5639;0;Bottom;Via2484
1646;;;4.50469;-155.564;0;Bottom;Via12
1647;;;213.505;-75.5637;0;Bottom;Via1486
1648;;;67.5047;-133.564;0;Bottom;Via817
1649;;;24.5045;-158.564;0;Bottom;Via466
1650;;;48.5047;-32.5641;0;Bottom;Via633
1651;;;212.505;-30.5637;0;Bottom;Via1562
1652;;;43.5048;-136.564;0;Bottom;Via706
1653;1–5Watt;luxeon;67.7081;-135.262;-90;Top;U21
1654;;;254.505;-114.564;0;Bottom;Via1206
1655;;;27.5045;-12.5638;0;Bottom;Via511
1656;;;148.504;-113.564;0;Bottom;Via2197
1657;;;236.504;-90.5639;0;Bottom;Via1773
1658;;;48.5047;-70.5639;0;Bottom;Via569
1659;;;173.505;-159.564;0;Bottom;Via2270
1660;;;46.5048;-91.5641;0;Bottom;Via585
1661;;;194.505;-54.5639;0;Bottom;Via2632
1662;;;170.505;-114.564;0;Bottom;Via2479
1663;;;65.5046;-7.56371;0;Bottom;Via768
1664;;;194.505;-115.564;0;Bottom;Via2518
1665;;;69.5045;-135.564;0;Bottom;Via845
1666;;;216.505;-28.5636;0;Bottom;Via1661
1667;;;289.504;-6.56397;0;Top;Pad1
1668;;;154.504;-73.5636;0;Bottom;Via2029
1669;;;280.503;-31.5636;0;Bottom;Via1879
1670;;;110.505;-96.5639;0;Bottom;Via2230
1671;;;276.504;-155.564;0;Bottom;Via1699
1672;;;91.5046;-116.564;0;Bottom;Via938
1673;;;154.504;-71.5638;0;Bottom;Via1910
1674;;;192.505;-10.5637;0;Bottom;Via2341
1675;;;49.5049;-71.5641;0;Bottom;Via666
1676;;;236.504;-113.564;0;Bottom;Via1073
1677;;;107.505;-158.564;0;Bottom;Via2717
1678;1–5Watt;luxeon;151.329;-72.3914;-90;Top;U49
1679;;;3.50469;-70.5636;0;Bottom;Via139
1680;;;194.505;-12.5638;0;Bottom;Via2403
1681;;;274.503;-71.5638;0;Bottom;Via1617
1682;;;279.504;-93.5639;0;Bottom;Via1404
1683;;;213.505;-111.564;0;Bottom;Via1497
1684;;;279.504;-53.564;0;Bottom;Via1300
1685;;;65.5046;-70.5636;0;Bottom;Via857
1686;;;193.505;-11.5639;0;Bottom;Via2055
1687;;;87.5047;-53.564;0;Bottom;Via984
1688;;;110.505;-27.5637;0;Bottom;Via2136
1689;;;255.505;-115.564;0;Bottom;Via1468
1690;;;36.5048;-124.564;0;Bottom;Hole95
1691;;;171.505;-50.5639;0;Bottom;Via2562
1692;;;224.507;-66.8294;0;Bottom;TXT2
1693;;;213.505;-157.564;0;Bottom;Via1553
1694;;;274.503;-155.564;0;Bottom;Via1348
1695;;;110.505;-75.5637;0;Bottom;Via2165
1696;;;254.505;-133.564;0;Bottom;Via1819
1697;;;127.505;-136.564;0;Bottom;Via2598
1698;;;69.5045;-116.564;0;Bottom;Via770
1699;;;172.505;-53.564;0;Bottom;Via2636
1700;;;276.504;-157.564;0;Bottom;Via1207
1701;;;192.505;-138.564;0;Bottom;Via2538
1702;;;47.5047;-94.5641;0;Bottom;Via581
1703;;;25.5047;-31.5636;0;Bottom;Via416
1704;;;175.505;-52.5638;0;Bottom;Via2018
1705;;;171.505;-71.5638;0;Bottom;Via1942
1706;;;170.505;-30.5637;0;Bottom;Via2337
1707;;;47.5047;-6.56408;0;Bottom;Via660
1708;;;5.50468;-156.564;0;Bottom;Via9
1709;;;234.505;-92.564;0;Bottom;Via1080
1710;;;64.5047;-92.564;0;Bottom;Via780
1711;;;233.504;-74.5638;0;Bottom;Via1152
1712;;;110.505;-52.5638;0;Bottom;Via2707
1713;;;3.50469;-74.5638;0;Bottom;Via140
1714;;;174.504;-135.564;0;Bottom;Via2410
1715;;;90.5047;-155.564;0;Bottom;Via947
1716;;;24.5045;-116.564;0;Bottom;Via427
1717;;;5.50468;-30.5637;0;Bottom;Via203
1718;;THT;15.4989;-80.0333;0;Bottom;A4
1719;;;257.505;-73.5639;0;Bottom;Via1490
1720;;;236.504;-92.564;0;Bottom;Via1255
1721;;;191.505;-49.5637;0;Bottom;Via2480
1722;;;254.505;-112.564;0;Bottom;Via1627
1723;;;155.715;-98.534;0;Bottom;Via2769
1724;;;91.5046;-135.564;0;Bottom;Via1013
1725;;;215.505;-155.564;0;Bottom;Via1062
1726;;;274.503;-10.5637;0;Bottom;Via1338
1727;;;195.505;-116.564;0;Bottom;Via2713
1728;;THT;224.505;-74.0239;0;Bottom;A1
1729;;;67.5047;-32.5638;0;Bottom;Via841
1730;;;26.5046;-95.564;0;Bottom;Via512
1731;;;140.505;-124.564;0;Bottom;Hole55
1732;;;109.505;-30.5637;0;Bottom;Via1971
1733;;;46.5048;-135.564;0;Bottom;Via715
1734;;;45.5049;-69.564;0;Bottom;Via693
1735;;;278.504;-48.5638;0;Bottom;Via1225
1736;1–5Watt;luxeon;151.462;-9.59782;-90;Top;U41
1737;;;171.505;-92.564;0;Bottom;Via1989
1738;;;236.504;-48.5638;0;Bottom;Via1808
1739;;;47.5047;-153.564;0;Bottom;Via574
1740;;;129.505;-155.564;0;Bottom;Via2224
1741;;;245.505;-19.5639;0;Bottom;Hole12
1742;;;88.5049;-138.564;0;Bottom;Via889
1743;;;275.504;-72.5637;0;Bottom;Via1845
1744;;;174.504;-32.5638;0;Bottom;Via2292
1745;;;65.5046;-156.564;0;Bottom;Via785
1746;;;4.50469;-69.5637;0;Bottom;Via170
1747;;;233.504;-70.5636;0;Bottom;Via1672
1748;;;214.505;-133.564;0;Bottom;Via1726
1749;;;90.5047;-94.5638;0;Bottom;Via917
1750;;;107.505;-72.5637;0;Bottom;Via1957
1751;;;109.505;-154.564;0;Bottom;Via2354
1752;;;108.505;-48.5638;0;Bottom;Via2106
1753;;;214.505;-72.5637;0;Bottom;Via1520
1754;;;275.504;-53.564;0;Bottom;Via1120
1755;;;190.505;-8.56391;0;Bottom;Via2373
1756;;;192.505;-50.5639;0;Bottom;Via2596
1757;;;150.505;-52.5638;0;Bottom;Via2060
1758;;THT;162.775;-16.2562;0;Bottom;A2
1759;;;193.505;-49.5637;0;Bottom;Via2668
1760;;;256.505;-30.564;0;Bottom;Via1604
1761;;;164.505;-78.5639;0;Bottom;Via2767
1762;;;172.505;-49.5637;0;Bottom;Via2511
1763;;;213.505;-115.564;0;Bottom;Via1291
1764;;;64.5047;-155.564;0;Bottom;Via789
1765;;;47.5047;-54.5642;0;Bottom;Via586
1766;;;133.505;-73.5636;0;Bottom;Via2064
1767;;;152.504;-54.5639;0;Bottom;Via2118
1768;;;154.505;-155.564;0;Bottom;Via2699
1769;;;214.505;-156.564;0;Bottom;Via1328
1770;;;27.5045;-117.564;0;Bottom;Via503
1771;;;23.5046;-52.5638;0;Bottom;Via490
1772;;;36.5048;-103.564;0;Bottom;Hole97
1773;;;89.5048;-91.5638;0;Bottom;Via921
1774;;;111.505;-137.564;0;Bottom;Via2600
1775;;;45.5049;-115.564;0;Bottom;Via678
1776;;;69.5045;-28.5636;0;Bottom;Via730
1777;;;233.504;-95.564;0;Bottom;Via1246
1778;;;131.505;-54.5639;0;Bottom;Via1974
1779;;;171.505;-157.564;0;Bottom;Via2218
1780;;;275.504;-95.564;0;Bottom;Via1790
1781;;;213.505;-153.564;0;Bottom;Via1844
1782;;;111.505;-116.564;0;Bottom;Via2285
1783;;;173.505;-73.5636;0;Bottom;Via2251
1784;1–5Watt;luxeon;277.196;-93.3879;-90;Top;U94
1785;;;89.5048;-114.564;0;Bottom;Via1004
1786;;;162.777;-9.06166;0;Bottom;TXT2
1787;;;232.505;-157.564;0;Bottom;Via1054
1788;;;26.5046;-70.5636;0;Bottom;Via398
1789;;;150.505;-117.564;0;Bottom;Via2035
1790;;;257.505;-117.564;0;Bottom;Via1734
1791;;;170.505;-32.5638;0;Bottom;Via1936
1792;;;133.505;-134.564;0;Bottom;Via2348
1793;;;277.503;-7.56371;0;Bottom;Via1527
1794;;;5.50468;-137.564;0;Bottom;Via27
1795;;;275.504;-135.564;0;Bottom;Via1064
1796;;;280.503;-52.5638;0;Bottom;Via1135
1797;;;3.50469;-32.5638;0;Bottom;Via182
1798;;;175.505;-155.564;0;Bottom;Via2394
1799;;;106.505;-134.564;0;Bottom;Via2400
1800;;;127.505;-71.5638;0;Bottom;Via2639
1801;;;173.505;-12.5638;0;Bottom;Via2090
1802;1–5Watt;luxeon;130.51;-72.4831;-90;Top;U47
1803;;;278.504;-113.564;0;Bottom;Via1263
1804;;;237.504;-91.5638;0;Bottom;Via1411
1805;;;67.5047;-9.56382;0;Bottom;Via814
1806;;;219.505;-119.564;0;Bottom;Via2757
1807;;;26.5046;-30.5637;0;Bottom;Via404
1808;;;27.5045;-96.5639;0;Bottom;Via526
1809;;;48.5047;-30.564;0;Bottom;Via592
1810;;;196.505;-52.5638;0;Bottom;Via2128
1811;;;216.505;-74.5638;0;Bottom;Via1506
1812;;;276.504;-111.564;0;Bottom;Via1325
1813;;;28.5044;-114.564;0;Bottom;Via482
1814;;;106.505;-136.564;0;Bottom;Via2172
1815;;;68.5046;-29.5638;0;Bottom;Via877
1816;;;92.5048;-115.564;0;Bottom;Via940
1817;;;171.505;-52.5638;0;Bottom;Via2615
1818;;;14.5047;-19.5639;0;Bottom;Hole100
1819;;;151.504;-114.564;0;Bottom;Via2719
1820;;;67.5047;-30.5637;0;Bottom;Via740
1821;;;234.505;-157.564;0;Bottom;Via1202
1822;;;213.505;-29.5638;0;Bottom;Via1194
1823;;;128.504;-114.564;0;Bottom;Via2238
1824;;;89.5048;-9.56382;0;Bottom;Via982
1825;;;245.505;-164.564;0;Bottom;Hole11
1826;;;212.505;-9.56382;0;Bottom;Via1800
1827;;;236.504;-136.564;0;Bottom;Via1887
1828;;;4.50469;-96.5639;0;Bottom;Via83
1829;;;66.5048;-92.564;0;Bottom;Via872
1830;;;191.505;-74.5638;0;Bottom;Via2490
1831;;;217.505;-8.56391;0;Bottom;Via1568
1832;;;6.50468;-132.564;0;Bottom;Via39
1833;;;7.50468;-11.5639;0;Bottom;Via172
1834;;;173.505;-92.564;0;Bottom;Via1909
1835;;;7.50468;-72.5637;0;Bottom;Via146
1836;;;131.505;-155.564;0;Bottom;Via2413
1837;;;152.504;-10.5637;0;Bottom;Via2462
1838;;;170.505;-156.564;0;Bottom;Via2085
1839;1–5Watt;luxeon;172.672;-9.7124;-90;Top;U108
1840;;;152.504;-73.5636;0;Bottom;Via2175
1841;;;276.504;-6.5638;0;Bottom;Via1382
1842;;;131.505;-33.5637;0;Bottom;Via1981
1843;;;27.5045;-54.5639;0;Bottom;Via418
1844;;;25.5047;-94.5638;0;Bottom;Via528
1845;;THT;165.775;-16.2562;0;Bottom;VCC
1846;;;106.505;-94.5638;0;Bottom;Via2656
1847;;;108.505;-94.5638;0;Bottom;Via2440
1848;;;255.505;-138.564;0;Bottom;Via1521
1849;;;148.505;-155.564;0;Bottom;Via2529
1850;;;215.505;-73.5636;0;Bottom;Via1308
1851;;;258.505;-70.5639;0;Bottom;Via1443
1852;;;64.5047;-31.5636;0;Bottom;Via795
1853;;;192.505;-69.5637;0;Bottom;Via2030
1854;;;152.504;-111.564;0;Bottom;Via2201
1855;;;213.505;-8.56391;0;Bottom;Via1750
1856;;;195.505;-28.5636;0;Bottom;Via2307
1857;;;47.5047;-31.5639;0;Bottom;Via625
1858;;;233.504;-137.564;0;Bottom;Via1057
1859;;;46.5048;-11.5642;0;Bottom;Via685
1860;;;172.505;-135.564;0;Bottom;Via2692
1861;1–5Watt;luxeon;109.482;-51.5947;-90;Top;U59
1862;;;234.505;-8.56391;0;Bottom;Via1366
1863;;;274.503;-115.564;0;Bottom;Via1432
1864;;;282.468;-38.9723;0;Bottom;TXT3
1865;;;26.5046;-28.5636;0;Bottom;Via464
1866;;;48.5047;-28.5639;0;Bottom;Via562
1867;;;87.5047;-9.56382;0;Bottom;Via941
1868;;;66.5048;-134.564;0;Bottom;Via762
1869;;;214.505;-51.5639;0;Bottom;Via1192
1870;;;212.505;-133.564;0;Bottom;Via1810
1871;;;236.504;-75.5637;0;Bottom;Via1852
1872;;;7.50468;-91.5638;0;Bottom;Via84
1873;;;66.5048;-94.5638;0;Bottom;Via864
1874;;;149.504;-135.564;0;Bottom;Via2247
1875;;;87.5047;-114.564;0;Bottom;Via1024
1876;;;182.505;-145.564;0;Bottom;Hole34
1877;;;150.505;-6.5638;0;Bottom;Via2114
1878;;;217.505;-134.564;0;Bottom;Via1087
1879;;;6.50468;-136.564;0;Bottom;Via25
1880;;;25.5047;-10.5637;0;Bottom;Via448
1881;;;194.505;-157.564;0;Bottom;Via1911
1882;;;2.50466;-71.5638;0;Bottom;Via152
1883;;;152.504;-12.5638;0;Bottom;Via2570
1884;;;157.513;-147.514;0;Bottom;Via2772
1885;;;213.505;-6.5638;0;Bottom;Via1613
1886;;;175.505;-157.564;0;Bottom;Via2215
1887;;;19.4988;-84.5732;0;Bottom;Via2755
1888;;;169.505;-73.5636;0;Bottom;Via2646
1889;;;110.505;-113.564;0;Bottom;Via2058
1890;;;131.505;-90.5639;0;Bottom;Via2629
1891;;;149.504;-91.5638;0;Bottom;Via2498
1892;;;127.505;-115.564;0;Bottom;Via2700
1893;;;259.505;-10.564;0;Bottom;Via1303
1894;;;256.505;-72.564;0;Bottom;Via1279
1895;;;70.5047;-71.5638;0;Bottom;Via834
1896;;;259.505;-136.564;0;Bottom;Via1698
1897;;;112.505;-8.56391;0;Bottom;Via2294
1898;;;47.5047;-33.564;0;Bottom;Via618
1899;;;43.5048;-94.5641;0;Bottom;Via653
1900;1–5Watt;luxeon;193.575;-156.258;-90;Top;U72
1901;;;213.505;-52.5638;0;Bottom;Via1355
1902;;;162.731;-7.26757;0;Bottom;TXT2
1903;;;25.5047;-27.5637;0;Bottom;Via468
1904;;;44.5047;-11.5642;0;Bottom;Via557
1905;;;130.505;-112.564;0;Bottom;Via2211
1906;;;86.5047;-113.564;0;Bottom;Via958
1907;;;90.5047;-136.564;0;Bottom;Via916
1908;;;140.505;-82.5638;0;Bottom;Hole53
1909;;;3.50469;-114.564;0;Bottom;Via51
1910;;;45.5049;-96.5642;0;Bottom;Via714
1911;;;213.505;-48.5638;0;Bottom;Via1231
1912;;;172.505;-72.5637;0;Bottom;Via2250
1913;;;277.503;-11.5639;0;Bottom;Via1517
1914;;;92.5048;-113.564;0;Bottom;Via1020
1915;;;150.505;-73.5636;0;Bottom;Via2297
1916;;;203.505;-82.5638;0;Bottom;Hole29
1917;;;170.505;-49.5637;0;Bottom;Via2150
1918;;;89.5048;-7.56371;0;Bottom;Via1052
1919;;;276.504;-69.5637;0;Bottom;Via1858
1920;;;4.50469;-115.564;0;Bottom;Via64
1921;;;24.5045;-91.5638;0;Bottom;Via440
1922;;;152.504;-134.564;0;Bottom;Via2387
1923;;;108.505;-71.5638;0;Bottom;Via2586
1924;;;279.504;-70.5636;0;Bottom;Via1608
1925;;;3.50469;-156.564;0;Bottom;Via8
1926;;;106.505;-29.5638;0;Bottom;Via2526
1927;;;26.5046;-154.564;0;Bottom;Via491
1928;;;108.505;-132.564;0;Bottom;Via1900
1929;;;5.50468;-32.5638;0;Bottom;Via200
1930;;;148.504;-29.5638;0;Bottom;Via2049
1931;;;195.505;-74.5638;0;Bottom;Via2673
1932;;;108.505;-96.5639;0;Bottom;Via2689
1933;;;253.505;-155.564;0;Bottom;Via1429
1934;;;106.505;-71.5638;0;Bottom;Via1976
1935;;;255.505;-113.564;0;Bottom;Via1689
1936;;;87.5047;-137.564;0;Bottom;Via903
1937;;;43.5048;-155.564;0;Bottom;Via621
1938;;;43.5048;-157.564;0;Bottom;Via672
1939;;;173.505;-50.5639;0;Bottom;Via2166
1940;;;217.505;-71.5638;0;Bottom;Via1740
1941;;;87.5047;-112.564;0;Bottom;Via925
1942;;;255.505;-8.56419;0;Bottom;Via1590
1943;;;86.5047;-157.564;0;Bottom;Via1008
1944;;;119.505;-124.564;0;Bottom;Hole63
1945;;;211.505;-8.56391;0;Bottom;Via1134
1946;;;43.5048;-52.564;0;Bottom;Via658
1947;;;67.5047;-49.5637;0;Bottom;Via743
1948;;;132.504;-32.5638;0;Bottom;Via2466
1949;;;66.5048;-29.5638;0;Bottom;Via798
1950;;;258.505;-114.564;0;Bottom;Via1805
1951;;;254.505;-7.56399;0;Bottom;Via1869
1952;;;233.504;-72.5637;0;Bottom;Via1820
1953;;;8.50468;-71.5638;0;Bottom;Via154
1954;;;195.505;-154.564;0;Bottom;Via2397
1955;;;109.505;-156.564;0;Bottom;Via2132
1956;1–5Watt;luxeon;109.774;-30.4865;-90;Top;U48
1957;;;6.50468;-134.564;0;Bottom;Via35
1958;;;111.505;-93.5639;0;Bottom;Via2522
1959;;;254.505;-93.5642;0;Bottom;Via1349
1960;;;257.505;-115.564;0;Bottom;Via1399
1961;;;26.5046;-114.564;0;Bottom;Via500
1962;;;29.5046;-29.5638;0;Bottom;Via543
1963;;;170.505;-11.5639;0;Bottom;Via2210
1964;;;111.505;-28.5636;0;Bottom;Via1935
1965;;;8.50468;-52.5638;0;Bottom;Via143
1966;;;151.504;-135.564;0;Bottom;Via2565
1967;;;109.505;-11.5639;0;Bottom;Via2056
1968;1–5Watt;luxeon;235.415;-72.4374;-90;Top;U102
1969;;;173.505;-117.564;0;Bottom;Via1986
1970;;;234.505;-117.564;0;Bottom;Via1679
1971;;;111.505;-70.5636;0;Bottom;Via2007
1972;;;214.505;-28.5636;0;Bottom;Via1245
1973;;;128.504;-51.5639;0;Bottom;Via2243
1974;;;149.504;-72.5637;0;Bottom;Via2296
1975;;THT;227.505;-74.0239;0;Bottom;V+
1976;;;211.505;-134.564;0;Bottom;Via1097
1977;;;182.505;-124.564;0;Bottom;Hole39
1978;;;169.505;-31.5636;0;Bottom;Via2731
1979;;;215.505;-29.5638;0;Bottom;Via1268
1980;;;47.5047;-134.564;0;Bottom;Via614
1981;;;255.505;-117.564;0;Bottom;Via1721
1982;;;253.505;-136.564;0;Bottom;Via1541
1983;;;195.505;-114.564;0;Bottom;Via2328
1984;;;259.505;-94.5641;0;Bottom;Via1567
1985;1;2512 [SMD];150.504;-169.764;-90;Top;R7
1986;;;87.5047;-28.5636;0;Bottom;Via979
1987;;;234.505;-27.5637;0;Bottom;Via1113
1988;;;214.505;-7.56371;0;Bottom;Via1173
1989;;;66.5048;-153.564;0;Bottom;Via723
1990;;;278.504;-134.564;0;Bottom;Via1760
1991;;;282.521;-36.7881;0;Bottom;TXT3
1992;;;278.504;-12.5638;0;Bottom;Via1472
1993;;;191.505;-93.5639;0;Bottom;Via2432
1994;;;69.5045;-156.564;0;Bottom;Via807
1995;;;29.5046;-92.564;0;Bottom;Via438
1996;;;237.504;-11.5639;0;Bottom;Via1825
1997;;;237.504;-53.564;0;Bottom;Via1514
1998;;;110.505;-90.5639;0;Bottom;Via2121
1999;1–5Watt;luxeon;109.778;-156.281;-90;Top;U37
2000;;;175.505;-71.5638;0;Bottom;Via2369
2001;;;235.505;-137.564;0;Bottom;Via1345
2002;;;276.504;-52.5638;0;Bottom;Via1391
2003;;;133.505;-8.56391;0;Bottom;Via2200
2004;;;192.505;-94.5638;0;Bottom;Via2576
2005;;;2.50466;-155.564;0;Bottom;Via11
2006;;;195.505;-51.5639;0;Bottom;Via2651
2007;;;107.505;-114.564;0;Bottom;Via2372
2008;;;171.505;-113.564;0;Bottom;Via2050
2009;;;258.505;-135.564;0;Bottom;Via1474
2010;;THT;12.4989;-80.0333;0;Bottom;GND
2011;;;129.505;-94.5638;0;Bottom;Via1998
2012;;;148.504;-94.5638;0;Bottom;Via2265
2013;;;215.505;-27.5637;0;Bottom;Via1088
2014;;;130.505;-30.5637;0;Bottom;Via2635
2015;;;203.505;-61.5639;0;Bottom;Hole32
2016;;;130.505;-53.564;0;Bottom;Via2698
2017;;;257.505;-153.564;0;Bottom;Via1288
2018;;;214.505;-11.5639;0;Bottom;Via1334
2019;;;7.50468;-28.5636;0;Bottom;Via171
2020;;;90.5047;-8.56391;0;Bottom;Via892
2021;;;86.5047;-92.564;0;Bottom;Via948
2022;;;258.505;-51.5641;0;Bottom;Via1107
2023;;;36.5048;-19.5639;0;Bottom;Hole92
2024;;;44.5047;-158.564;0;Bottom;Via634
2025;;;49.5049;-8.56419;0;Bottom;Via697
2026;;;234.505;-96.5639;0;Bottom;Via1213
2027;;;5.50468;-51.5639;0;Bottom;Via150
2028;;;236.504;-6.5638;0;Bottom;Via1885
2029;;;150.505;-8.56391;0;Bottom;Via1948
2030;;;232.505;-50.5639;0;Bottom;Via1609
2031;1–5Watt;luxeon;277.399;-156.235;-90;Top;U75
2032;;;89.5048;-154.564;0;Bottom;Via995
2033;;;66.5048;-48.5638;0;Bottom;Via769
2034;;;45.5049;-54.5642;0;Bottom;Via549
2035;;;108.505;-10.5637;0;Bottom;Via2482
2036;;;171.505;-159.564;0;Bottom;Via2130
2037;;;68.5046;-50.5639;0;Bottom;Via792
2038;;;28.5044;-11.5639;0;Bottom;Via488
2039;;;280.503;-29.5638;0;Bottom;Via1837
2040;;;235.505;-91.5638;0;Bottom;Via1680
2041;;;194.505;-132.564;0;Bottom;Via2325
2042;;;7.50468;-133.564;0;Bottom;Via44
2043;1–5Watt;luxeon;67.6381;-9.62068;-90;Top;U26
2044;;;280.503;-50.5639;0;Bottom;Via1414
2045;;;152.504;-96.5639;0;Bottom;Via2225
2046;;;26.5046;-32.5638;0;Bottom;Via505
2047;;;45.5049;-136.564;0;Bottom;Via568
2048;;;160.505;-145.564;0;Bottom;Via2747
