*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=LED ARRAY V1_0
*Date=17:29:52
*CreatedBy=Fritzing 0.9.6b.2021-02-21.CD-175-0-8a1e0682
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
1529;;;100.244;-83.3701;0;Bottom;Via976
1530;;;205.244;-122.37;0;Bottom;Via2423
1531;;;182.244;-39.3702;0;Bottom;Via2584
1532;;;184.244;-41.3703;0;Bottom;Via2650
1533;;;103.244;-40.3702;0;Bottom;Via1047
1534;;;227.244;-85.3703;0;Bottom;Via1506
1535;;;245.244;-65.3704;0;Bottom;Via1133
1536;;;36.2438;-103.37;0;Bottom;Via536
1537;;;285.244;-165.37;0;Bottom;Via1168
1538;;;285.244;-144.37;0;Bottom;Via1480
1539;;;118.244;-125.37;0;Bottom;Via2372
1540;;;269.244;-19.3707;0;Bottom;Via1253
1541;;;287.244;-146.37;0;Bottom;Via1361
1542;;;120.244;-60.3703;0;Bottom;Via2199
1543;;;81.2436;-84.3702;0;Bottom;Via767
1544;;;79.2435;-23.3704;0;Bottom;Via847
1545;;;18.2437;-83.3702;0;Bottom;Via146
1546;;;19.2437;-124.37;0;Bottom;Via54
1547;;;264.244;-81.3704;0;Bottom;Via1735
1548;;;287.244;-64.3705;0;Bottom;Via1594
1549;;;13.2437;-168.37;0;Bottom;Via6
1550;;;263.244;-166.371;0;Bottom;Via1429
1551;;;36.2438;-147.37;0;Bottom;Via400
1552;;;17.2437;-17.3704;0;Bottom;Via205
1553;;;203.244;-145.371;0;Bottom;Via1939
1554;;;203.244;-164.37;0;Bottom;Via2017
1555;;;140.244;-166.37;0;Bottom;Via2224
1556;;;60.2439;-63.3705;0;Bottom;Via700
1557;;;248.243;-85.3703;0;Bottom;Via1798
1558;;;99.2438;-170.37;0;Bottom;Via924
1559;;;266.244;-165.371;0;Bottom;Via1683
1560;;;143.243;-22.3705;0;Bottom;Via2464
1561;;;141.244;-146.371;0;Bottom;Via2643
1562;;;203.244;-86.3703;0;Bottom;Via2732
1563;;;37.2437;-106.37;0;Bottom;Via512
1564;;;101.244;-170.37;0;Bottom;Via1022
1565;;;207.244;-82.3704;0;Bottom;Via2079
1566;;;122.244;-106.371;0;Bottom;Via2164
1567;;;56.244;-86.3705;0;Bottom;Via663
1568;;;36.2438;-65.3703;0;Bottom;Via381
1569;;;162.244;-44.3706;0;Bottom;Via2512
1570;;;203.244;-105.37;0;Bottom;Via2576
1571;;;77.2437;-65.3704;0;Bottom;Via717
1572;;;57.2439;-106.371;0;Bottom;Via680
1573;220;2010 [SMD];140.244;-5.5704;-90;Bottom;R8
1574;;;289.244;-127.37;0;Bottom;Via1201
1575;;;267.244;-80.3705;0;Bottom;Via1244
1576;;;140.244;-63.3704;0;Bottom;Via2339
1577;;;227.244;-104.37;0;Bottom;Via1574
1578;1–5Watt;luxeon;15.9788;-146.206;-90;Bottom;U2
1579;;;79.2435;-86.3703;0;Bottom;Via842
1580;;;75.2436;-19.3705;0;Bottom;Via867
1581;1–5Watt;luxeon;204.231;-20.4273;-90;Bottom;U106
1582;;;287.244;-148.371;0;Bottom;Via1592
1583;;;16.2437;-144.37;0;Bottom;Via40
1584;1–5Watt;luxeon;162.068;-83.1978;-90;Bottom;U49
1585;;;244.244;-127.37;0;Bottom;Via1489
1586;;;222.244;-166.37;0;Bottom;Via1106
1587;;;139.244;-125.37;0;Bottom;Via2238
1588;220;2010 [SMD];266.244;-5.5704;-90;Bottom;R2
1589;;;79.2435;-65.3704;0;Bottom;Via754
1590;;;56.244;-84.3704;0;Bottom;Via558
1591;;;247.244;-143.37;0;Bottom;Via1649
1592;;;247.244;-86.3703;0;Bottom;Via1852
1593;;;163.244;-169.371;0;Bottom;Via2274
1594;;;286.244;-122.37;0;Bottom;Via1325
1595;;;226.244;-170.37;0;Bottom;Via1417
1596;1–5Watt;luxeon;120.425;-125.249;-90;Bottom;U53
1597;;;120.244;-169.371;0;Bottom;Via2143
1598;;;182.244;-22.3705;0;Bottom;Via2193
1599;;;57.2439;-62.3706;0;Bottom;Via654
1600;;;289.244;-146.37;0;Bottom;Via1804
1601;;;141.244;-169.37;0;Bottom;Via2582
1602;;;162.244;-40.3707;0;Bottom;Via2684
1603;;;40.2437;-84.37;0;Bottom;Via431
1604;;;38.2436;-128.37;0;Bottom;Via503
1605;;;206.244;-104.37;0;Bottom;Via2005
1606;;;98.2436;-81.37;0;Bottom;Via1025
1607;;;205.244;-86.3703;0;Bottom;Via2063
1608;;;123.244;-82.3704;0;Bottom;Via2434
1609;;;159.244;-102.371;0;Bottom;Via2498
1610;;;40.2437;-103.37;0;Bottom;Via438
1611;;;141.244;-102.37;0;Bottom;Via1921
1612;;;119.244;-40.3704;0;Bottom;Via1987
1613;;;160.244;-82.3707;0;Bottom;Via2729
1614;;;58.2438;-80.3705;0;Bottom;Via698
1615;;;180.244;-41.3703;0;Bottom;Via2337
1616;;;265.244;-145.371;0;Bottom;Via1239
1617;;;102.244;-43.3702;0;Bottom;Via969
1618;;;58.2438;-149.371;0;Bottom;Via644
1619;;;77.2437;-59.3704;0;Bottom;Via769
1620;;;75.2436;-145.371;0;Bottom;Via803
1621;;;55.2438;-102.371;0;Bottom;Via608
1622;;;14.2437;-123.37;0;Bottom;Via55
1623;;;226.244;-145.371;0;Bottom;Via1597
1624;;;268.244;-81.3704;0;Bottom;Via1443
1625;;;202.244;-165.37;0;Bottom;Via2345
1626;;;248.243;-20.3703;0;Bottom;Via1081
1627;;;81.2436;-40.3703;0;Bottom;Via879
1628;;;288.244;-124.37;0;Bottom;Via1263
1629;1–5Watt;luxeon;36.6007;-125.272;-90;Bottom;U15
1630;;;182.244;-167.371;0;Bottom;Via2155
1631;;;249.244;-168.37;0;Bottom;Via1605
1632;;;289.244;-41.3702;0;Bottom;Via1742
1633;;;162.244;-101.371;0;Bottom;Via2558
1634;;;183.244;-149.371;0;Bottom;Via2408
1635;;;141.244;-22.3705;0;Bottom;Via2484
1636;;;141.244;-83.3703;0;Bottom;Via2192
1637;;;206.244;-43.3704;0;Bottom;Via2268
1638;;;15.2437;-17.3704;0;Bottom;Via189
1639;;;163.244;-106.371;0;Bottom;Via1914
1640;;;139.244;-41.3703;0;Bottom;Via2633
1641;;;245.244;-107.37;0;Bottom;Via1213
1642;;;161.244;-125.371;0;Bottom;Via2719
1643;;;139.244;-22.3705;0;Bottom;Via2113
1644;;;59.2437;-167.371;0;Bottom;Via639
1645;;;99.2438;-164.37;0;Bottom;Via891
1646;;;35.2436;-167.37;0;Bottom;Via449
1647;;;38.2436;-38.3701;0;Bottom;Via477
1648;;;140.244;-61.3705;0;Bottom;Via1984
1649;;;99.2438;-166.37;0;Bottom;Via927
1650;;;143.243;-39.3702;0;Bottom;Via2045
1651;;;228.244;-103.37;0;Bottom;Via1071
1652;;;56.244;-168.371;0;Bottom;Via609
1653;;;227.244;-83.3702;0;Bottom;Via1318
1654;;;268.244;-18.3705;0;Bottom;Via1386
1655;;;179.244;-103.371;0;Bottom;Via2363
1656;;;103.244;-168.37;0;Bottom;Via1028
1657;1–5Watt;luxeon;162.192;-125.203;-90;Bottom;U60
1658;;;222.244;-105.37;0;Bottom;Via1682
1659;;;79.2435;-103.371;0;Bottom;Via837
1660;;;79.2435;-80.3702;0;Bottom;Via866
1661;;;265.244;-107.371;0;Bottom;Via1454
1662;;;180.244;-102.37;0;Bottom;Via2453
1663;;;265.244;-164.371;0;Bottom;Via1536
1664;;;158.244;-166.371;0;Bottom;Via2529
1665;;;226.244;-63.3703;0;Bottom;Via1713
1666;;;79.2435;-21.3703;0;Bottom;Via775
1667;;;78.2436;-123.37;0;Bottom;Via819
1668;;;225.244;-43.3703;0;Bottom;Via1630
1669;;;228.244;-63.3703;0;Bottom;Via1178
1670;;;164.244;-63.3706;0;Bottom;Via2259
1671;;;159.244;-104.371;0;Bottom;Via2442
1672;;;267.244;-147.371;0;Bottom;Via1063
1673;;;180.244;-165.37;0;Bottom;Via2693
1674;;;140.244;-164.37;0;Bottom;Via2613
1675;;;14.2437;-83.3702;0;Bottom;Via159
1676;;;39.2435;-83.3701;0;Bottom;Via514
1677;;;226.244;-82.3703;0;Bottom;Via1226
1678;;;36.2438;-80.3701;0;Bottom;Via525
1679;;;179.244;-40.3704;0;Bottom;Via2042
1680;;;142.244;-63.3704;0;Bottom;Via2105
1681;;;57.2439;-43.3706;0;Bottom;Via673
1682;;;38.2436;-105.37;0;Bottom;Via413
1683;;;13.2437;-105.37;0;Bottom;Via86
1684;;;141.244;-18.3703;0;Bottom;Via1969
1685;;;160.244;-166.371;0;Bottom;Via2178
1686;;;60.2439;-124.371;0;Bottom;Via684
1687;;;102.244;-39.37;0;Bottom;Via898
1688;;;117.244;-103.371;0;Bottom;Via2255
1689;;;161.244;-22.3708;0;Bottom;Via2333
1690;;;103.244;-166.37;0;Bottom;Via926
1691;;;101.244;-128.37;0;Bottom;Via1007
1692;;;285.244;-169.37;0;Bottom;Via1526
1693;;;269.244;-166.371;0;Bottom;Via1774
1694;;;56.244;-145.371;0;Bottom;Via594
1695;;;245.244;-168.37;0;Bottom;Via1202
1696;220;2010 [SMD];287.244;-5.5704;-90;Bottom;R1
1697;;;159.244;-123.371;0;Bottom;Via2382
1698;;;122.244;-169.371;0;Bottom;Via2478
1699;;;264.244;-169.371;0;Bottom;Via1124
1700;;;226.244;-164.37;0;Bottom;Via1839
1701;;;77.2437;-147.37;0;Bottom;Via736
1702;;;118.244;-85.3704;0;Bottom;Via2671
1703;;;141.244;-81.3702;0;Bottom;Via2721
1704;;;16.2437;-127.37;0;Bottom;Via45
1705;;;285.244;-83.3702;0;Bottom;Via1845
1706;;;227.244;-64.3705;0;Bottom;Via1359
1707;;;266.244;-60.3705;0;Bottom;Via1397
1708;1–5Watt;luxeon;57.628;-146.16;-90;Bottom;U24
1709;;;201.244;-63.3704;0;Bottom;Via2554
1710;;;142.244;-147.37;0;Bottom;Via2602
1711;;;76.2435;-83.3703;0;Bottom;Via830
1712;;;14.2437;-60.3702;0;Bottom;Via136
1713;;;286.244;-61.3704;0;Bottom;Via1599
1714;;;17.2437;-168.37;0;Bottom;Via4
1715;;;267.244;-168.371;0;Bottom;Via1296
1716;;;39.2435;-39.37;0;Bottom;Via394
1717;;;286.244;-40.3703;0;Bottom;Via1463
1718;;;39.2435;-125.37;0;Bottom;Via482
1719;;;181.244;-145.371;0;Bottom;Via1930
1720;;;142.244;-103.371;0;Bottom;Via2022
1721;;;98.2436;-169.37;0;Bottom;Via970
1722;;;39.2435;-18.3701;0;Bottom;Via535
1723;;;101.244;-17.3702;0;Bottom;Via996
1724;;;162.244;-103.371;0;Bottom;Via2096
1725;;;120.244;-62.3704;0;Bottom;Via2171
1726;;;54.2439;-105.371;0;Bottom;Via653
1727;;;101.244;-168.37;0;Bottom;Via900
1728;;;118.244;-148.371;0;Bottom;Via2245
1729;;;58.2438;-19.3707;0;Bottom;Via556
1730;;;160.244;-145.371;0;Bottom;Via2319
1731;;;101.244;-44.3701;0;Bottom;Via954
1732;;;267.244;-40.3706;0;Bottom;Via1701
1733;;;160.244;-170.371;0;Bottom;Via1898
1734;;;139.244;-20.3704;0;Bottom;Via2396
1735;;;144.244;-145.371;0;Bottom;Via2348
1736;;;268.244;-106.371;0;Bottom;Via1085
1737;;;268.244;-60.3705;0;Bottom;Via1831
1738;;;139.244;-127.37;0;Bottom;Via2604
1739;;;163.244;-165.371;0;Bottom;Via2647
1740;;;223.244;-104.37;0;Bottom;Via1641
1741;;;243.244;-166.37;0;Bottom;Via1316
1742;;;36.2438;-17.3702;0;Bottom;Via539
1743;;;119.244;-21.3703;0;Bottom;Via2482
1744;1–5Watt;luxeon;57.4383;-104.309;-90;Bottom;U22
1745;;;181.244;-23.3704;0;Bottom;Via2557
1746;;;227.244;-22.3704;0;Bottom;Via1141
1747;;;80.2434;-146.37;0;Bottom;Via845
1748;;;180.244;-106.371;0;Bottom;Via2704
1749;;;264.244;-106.371;0;Bottom;Via1881
1750;;;121.244;-122.37;0;Bottom;Via2283
1751;;;247.244;-145.371;0;Bottom;Via1403
1752;;;288.244;-23.3704;0;Bottom;Via1472
1753;;;102.244;-123.37;0;Bottom;Via929
1754;;;162.244;-128.371;0;Bottom;Via2145
1755;;;264.244;-18.3705;0;Bottom;Via1869
1756;;;120.244;-85.3704;0;Bottom;Via2236
1757;;;34.2437;-61.3703;0;Bottom;Via451
1758;;;40.2437;-168.37;0;Bottom;Via524
1759;;;161.244;-127.371;0;Bottom;Via2013
1760;;;99.2438;-86.3702;0;Bottom;Via999
1761;;;180.244;-167.371;0;Bottom;Via2085
1762;;;15.2437;-82.3703;0;Bottom;Via138
1763;;;179.244;-124.37;0;Bottom;Via1975
1764;;;55.2438;-22.3707;0;Bottom;Via557
1765;;;181.244;-40.3704;0;Bottom;Via2012
1766;;;263.244;-103.371;0;Bottom;Via1782
1767;;;100.244;-18.3701;0;Bottom;Via1052
1768;;;60.2439;-19.3707;0;Bottom;Via697
1769;;;138.244;-145.371;0;Bottom;Via2320
1770;;;102.244;-146.37;0;Bottom;Via1013
1771;;;203.244;-122.37;0;Bottom;Via2537
1772;;;58.2438;-17.3706;0;Bottom;Via660
1773;;;203.244;-17.3704;0;Bottom;Via2581
1774;;;80.2434;-20.3704;0;Bottom;Via783
1775;;;77.2437;-80.3702;0;Bottom;Via861
1776;;;248.243;-18.3702;0;Bottom;Via1633
1777;;;265.244;-122.371;0;Bottom;Via1549
1778;;;222.244;-103.37;0;Bottom;Via1138
1779;;;159.244;-62.3707;0;Bottom;Via2659
1780;;;144.244;-168.37;0;Bottom;Via2711
1781;;;226.244;-84.3701;0;Bottom;Via1308
1782;;;225.244;-146.37;0;Bottom;Via1372
1783;;;38.2436;-40.3702;0;Bottom;Via541
1784;;;285.244;-106.371;0;Bottom;Via1790
1785;;;98.2436;-62.3703;0;Bottom;Via918
1786;;;284.244;-19.3704;0;Bottom;Via1573
1787;;;39.2435;-81.37;0;Bottom;Via401
1788;;;204.244;-20.3704;0;Bottom;Via2169
1789;;;37.2437;-39.37;0;Bottom;Via464
1790;;;19.2437;-82.3703;0;Bottom;Via154
1791;;;162.244;-107.371;0;Bottom;Via2225
1792;;;80.2434;-39.3701;0;Bottom;Via730
1793;1–5Watt;luxeon;183.411;-20.519;-90;Bottom;U108
1794;;;205.244;-42.3702;0;Bottom;Via2436
1795;;;120.244;-104.37;0;Bottom;Via2506
1796;;;284.244;-40.3703;0;Bottom;Via1875
1797;;;184.244;-104.37;0;Bottom;Via1907
1798;;;142.244;-122.37;0;Bottom;Via1964
1799;;;287.244;-62.3704;0;Bottom;Via1218
1800;;;120.244;-102.37;0;Bottom;Via2142
1801;;;57.2439;-123.37;0;Bottom;Via651
1802;;;77.2437;-19.3705;0;Bottom;Via751
1803;;;122.244;-83.3703;0;Bottom;Via2326
1804;;;159.244;-43.3707;0;Bottom;Via2025
1805;;;290.244;-103.37;0;Bottom;Via1181
1806;;;97.2437;-82.3702;0;Bottom;Via1017
1807;;;161.244;-83.3706;0;Bottom;Via2089
1808;;;269.244;-42.3704;0;Bottom;Via1126
1809;;;57.2439;-22.3707;0;Bottom;Via685
1810;;;223.244;-169.37;0;Bottom;Via1367
1811;;;249.244;-84.3701;0;Bottom;Via1435
1812;;;36.2438;-143.37;0;Bottom;Via386
1813;;;247.244;-59.3703;0;Bottom;Via1808
1814;;;248.243;-146.37;0;Bottom;Via1677
1815;;;183.244;-44.3703;0;Bottom;Via2661
1816;;;39.2435;-146.37;0;Bottom;Via509
1817;;;81.2436;-105.37;0;Bottom;Via855
1818;;;118.244;-165.37;0;Bottom;Via2322
1819;;;288.244;-19.3704;0;Bottom;Via1502
1820;;;202.244;-62.3704;0;Bottom;Via2501
1821;;;249.244;-42.3701;0;Bottom;Via1577
1822;;;181.244;-61.3705;0;Bottom;Via2562
1823;;;224.244;-82.3703;0;Bottom;Via1724
1824;;;36.2438;-59.3702;0;Bottom;Via433
1825;;;17.2437;-63.3702;0;Bottom;Via145
1826;;;204.244;-125.37;0;Bottom;Via2429
1827;;;59.2437;-39.3703;0;Bottom;Via562
1828;;;100.244;-60.3701;0;Bottom;Via911
1829;;;118.244;-41.3703;0;Bottom;Via2634
1830;;;14.2437;-18.3703;0;Bottom;Via178
1831;;;228.244;-124.37;0;Bottom;Via1848
1832;1–5Watt;luxeon;99.6932;-41.3846;-90;Bottom;U34
1833;1–5Watt;luxeon;99.6977;-167.179;-90;Bottom;U55
1834;;;142.244;-107.37;0;Bottom;Via2097
1835;;;204.244;-165.37;0;Bottom;Via2152
1836;;;58.2438;-166.371;0;Bottom;Via611
1837;;;247.244;-124.37;0;Bottom;Via1073
1838;;;79.2435;-164.37;0;Bottom;Via742
1839;;;118.244;-83.3703;0;Bottom;Via1957
1840;;;17.2437;-126.37;0;Bottom;Via58
1841;;;120.244;-83.3703;0;Bottom;Via1993
1842;;;264.244;-125.371;0;Bottom;Via1206
1843;;;247.244;-107.37;0;Bottom;Via1319
1844;;;144.244;-19.3705;0;Bottom;Via2200
1845;;;290.244;-61.3704;0;Bottom;Via1414
1846;;;161.244;-39.3705;0;Bottom;Via2366
1847;;;56.244;-107.371;0;Bottom;Via714
1848;1–5Watt;luxeon;15.9877;-41.4075;-90;Bottom;U7
1849;;;79.2435;-122.37;0;Bottom;Via838
1850;;;263.244;-84.3704;0;Bottom;Via1620
1851;;;100.244;-62.3703;0;Bottom;Via990
1852;;;14.2437;-148.37;0;Bottom;Via24
1853;;;266.244;-146.371;0;Bottom;Via1801
1854;;;285.244;-167.37;0;Bottom;Via1261
1855;;;288.244;-21.3702;0;Bottom;Via1561
1856;;;38.2436;-82.3702;0;Bottom;Via430
1857;;;36.2438;-128.37;0;Bottom;Via499
1858;;;121.244;-40.3704;0;Bottom;Via2309
1859;;;207.244;-21.3703;0;Bottom;Via2404
1860;;;224.244;-122.37;0;Bottom;Via1497
1861;;;184.244;-60.3703;0;Bottom;Via2493
1862;;;247.244;-126.37;0;Bottom;Via1681
1863;;;248.243;-60.3703;0;Bottom;Via1731
1864;;;14.2437;-22.3705;0;Bottom;Via195
1865;;;140.244;-44.3703;0;Bottom;Via2695
1866;;;15.2437;-40.3704;0;Bottom;Via180
1867;;;263.244;-40.3706;0;Bottom;Via1853
1868;1–5Watt;luxeon;204.018;-62.3782;-90;Bottom;U99
1869;;;205.244;-38.3703;0;Bottom;Via2567
1870;;;142.244;-101.37;0;Bottom;Via2629
1871;1–5Watt;luxeon;267.116;-104.286;-90;Bottom;U73
1872;;;162.244;-42.3705;0;Bottom;Via2000
1873;;;246.244;-64.3705;0;Bottom;Via1187
1874;;;183.244;-38.3703;0;Bottom;Via2084
1875;;;140.244;-145.371;0;Bottom;Via2361
1876;;;265.244;-84.3704;0;Bottom;Via1091
1877;;;123.244;-103.371;0;Bottom;Via1927
1878;;;99.2438;-17.3702;0;Bottom;Via1043
1879;;;204.244;-18.3703;0;Bottom;Via2141
1880;;;222.244;-61.3704;0;Bottom;Via1339
1881;;;162.244;-122.371;0;Bottom;Via2201
1882;;;55.2438;-169.371;0;Bottom;Via634
1883;;;288.244;-143.37;0;Bottom;Via1508
1884;;;19.2437;-63.3702;0;Bottom;Via143
1885;;;80.2434;-41.3702;0;Bottom;Via760
1886;;;77.2437;-128.37;0;Bottom;Via835
1887;;;160.244;-86.3706;0;Bottom;Via2331
1888;;;245.244;-44.3702;0;Bottom;Via1222
1889;;;56.244;-44.3705;0;Bottom;Via596
1890;;;14.2437;-125.37;0;Bottom;Via51
1891;;;245.244;-59.3703;0;Bottom;Via1607
1892;;;98.2436;-39.37;0;Bottom;Via979
1893;;;264.244;-60.3705;0;Bottom;Via1728
1894;;;289.244;-102.37;0;Bottom;Via1419
1895;;;37.2437;-102.37;0;Bottom;Via417
1896;;;19.2437;-19.3705;0;Bottom;Via204
1897;;;263.244;-82.3706;0;Bottom;Via1485
1898;;;206.244;-41.3703;0;Bottom;Via1893
1899;;;141.244;-125.37;0;Bottom;Via2414
1900;;;144.244;-40.3704;0;Bottom;Via2624
1901;;;119.244;-107.37;0;Bottom;Via2689
1902;;;37.2437;-165.37;0;Bottom;Via491
1903;;;185.244;-105.37;0;Bottom;Via2460
1904;1–5Watt;luxeon;141.262;-104.286;-90;Bottom;U54
1905;;;122.244;-104.37;0;Bottom;Via2522
1906;;;38.2436;-168.37;0;Bottom;Via396
1907;;;140.244;-82.3704;0;Bottom;Via2273
1908;;;160.244;-59.3707;0;Bottom;Via2385
1909;;;102.244;-127.37;0;Bottom;Via938
1910;;;140.244;-170.37;0;Bottom;Via2188
1911;;;226.244;-166.37;0;Bottom;Via1062
1912;;;78.2436;-83.3703;0;Bottom;Via808
1913;;;56.244;-82.3706;0;Bottom;Via691
1914;;;246.244;-146.37;0;Bottom;Via1580
1915;;;101.244;-80.3701;0;Bottom;Via1034
1916;;;207.244;-42.3702;0;Bottom;Via2041
1917;;;226.244;-124.37;0;Bottom;Via1272
1918;;;19.2437;-145.37;0;Bottom;Via30
1919;;;121.244;-86.3703;0;Bottom;Via2165
1920;;;97.2437;-124.37;0;Bottom;Via958
1921;;;249.244;-166.37;0;Bottom;Via1473
1922;;;249.244;-21.3702;0;Bottom;Via1548
1923;;;224.244;-166.37;0;Bottom;Via1101
1924;;;14.2437;-64.3704;0;Bottom;Via153
1925;;;79.2435;-105.37;0;Bottom;Via749
1926;;;55.2438;-123.37;0;Bottom;Via589
1927;;;143.243;-41.3703;0;Bottom;Via1953
1928;;;184.244;-81.3702;0;Bottom;Via1994
1929;;;287.244;-104.37;0;Bottom;Via1198
1930;;;243.244;-147.37;0;Bottom;Via1670
1931;;;286.244;-82.3703;0;Bottom;Via1336
1932;;;267.244;-82.3706;0;Bottom;Via1736
1933;;;226.244;-23.3704;0;Bottom;Via1387
1934;;;17.2437;-44.3703;0;Bottom;Via211
1935;;;183.244;-19.3705;0;Bottom;Via1899
1936;;;244.244;-43.3703;0;Bottom;Via1224
1937;;;57.2439;-125.371;0;Bottom;Via668
1938;;;143.243;-169.37;0;Bottom;Via2519
1939;;;122.244;-148.371;0;Bottom;Via2600
1940;;;17.2437;-101.37;0;Bottom;Via77
1941;;;38.2436;-143.37;0;Bottom;Via391
1942;;;181.244;-86.3703;0;Bottom;Via2678
1943;;;206.244;-123.37;0;Bottom;Via2439
1944;;;99.2438;-42.37;0;Bottom;Via920
1945;;;266.244;-85.3706;0;Bottom;Via1832
1946;;;103.244;-84.37;0;Bottom;Via935
1947;;;34.2437;-124.37;0;Bottom;Via454
1948;;;36.2438;-82.3702;0;Bottom;Via523
1949;;;164.244;-147.371;0;Bottom;Via2183
1950;;;100.244;-106.37;0;Bottom;Via1016
1951;;;17.2437;-80.3702;0;Bottom;Via131
1952;;;76.2435;-41.3702;0;Bottom;Via825
1953;;;140.244;-147.37;0;Bottom;Via2252
1954;1–5Watt;luxeon;183.495;-167.157;-90;Bottom;U109
1955;;;56.244;-19.3707;0;Bottom;Via583
1956;;;202.244;-60.3703;0;Bottom;Via2480
1957;;;162.244;-23.3707;0;Bottom;Via2570
1958;220;2010 [SMD];56.2437;-5.5704;-90;Bottom;R12
1959;;;222.244;-82.3703;0;Bottom;Via1401
1960;;;246.244;-18.3702;0;Bottom;Via1461
1961;;;182.244;-41.3703;0;Bottom;Via2364
1962;;;226.244;-38.3702;0;Bottom;Via1088
1963;;;181.244;-65.3705;0;Bottom;Via2281
1964;;;204.244;-104.37;0;Bottom;Via1908
1965;;;179.244;-145.371;0;Bottom;Via1978
1966;1–5Watt;luxeon;267.314;-41.3388;-90;Bottom;U107
1967;;;160.244;-80.3706;0;Bottom;Via2140
1968;;;80.2434;-148.371;0;Bottom;Via791
1969;;;143.243;-106.371;0;Bottom;Via2004
1970;;;226.244;-59.3703;0;Bottom;Via1637
1971;;;162.244;-147.371;0;Bottom;Via2062
1972;;;55.2438;-39.3703;0;Bottom;Via643
1973;;;225.244;-20.3703;0;Bottom;Via1775
1974;;;205.244;-149.371;0;Bottom;Via2706
1975;;;244.244;-83.3702;0;Bottom;Via1820
1976;;;226.244;-61.3704;0;Bottom;Via1309
1977;;;286.244;-21.3702;0;Bottom;Via1691
1978;;;40.2437;-105.37;0;Bottom;Via519
1979;;;181.244;-143.371;0;Bottom;Via2663
1980;;;99.2438;-65.3703;0;Bottom;Via885
1981;1–5Watt;luxeon;204.314;-167.065;-90;Bottom;U72
1982;;;142.244;-170.37;0;Bottom;Via2542
1983;;;159.244;-106.371;0;Bottom;Via2591
1984;;;248.243;-62.3704;0;Bottom;Via1763
1985;;;35.2436;-104.37;0;Bottom;Via442
1986;;;16.2437;-85.3703;0;Bottom;Via158
1987;;;181.244;-44.3703;0;Bottom;Via2401
1988;;;57.2439;-169.371;0;Bottom;Via579
1989;;;143.243;-165.37;0;Bottom;Via2470
1990;;;101.244;-145.37;0;Bottom;Via950
1991;;;179.244;-84.3702;0;Bottom;Via2646
1992;;;97.2437;-168.37;0;Bottom;Via1008
1993;;;79.2435;-143.37;0;Bottom;Via727
1994;;;269.244;-126.37;0;Bottom;Via1872
1995;1–5Watt;luxeon;120.513;-41.2929;-90;Bottom;U48
1996;1–5Watt;luxeon;246.357;-146.092;-90;Bottom;U79
1997;;;160.244;-21.3706;0;Bottom;Via2075
1998;;;141.244;-39.3702;0;Bottom;Via2327
1999;;;161.244;-62.3707;0;Bottom;Via2167
2000;;;57.2439;-39.3703;0;Bottom;Via632
2001;;;266.244;-20.3706;0;Bottom;Via1449
2002;;;223.244;-43.3703;0;Bottom;Via1507
2003;;;265.244;-38.3705;0;Bottom;Via1128
2004;;;79.2435;-145.371;0;Bottom;Via782
2005;;;184.244;-39.3702;0;Bottom;Via2221
2006;;;55.2438;-148.371;0;Bottom;Via567
2007;;;122.244;-22.3705;0;Bottom;Via1967
2008;;;144.244;-166.37;0;Bottom;Via1995
2009;;;225.244;-85.3703;0;Bottom;Via1158
2010;;;249.244;-126.37;0;Bottom;Via1373
2011;;;76.2435;-81.3702;0;Bottom;Via857
2012;;;224.244;-143.37;0;Bottom;Via1626
2013;;;13.2437;-145.37;0;Bottom;Via29
2014;;;267.244;-42.3704;0;Bottom;Via1791
2015;;;269.244;-21.3705;0;Bottom;Via1303
2016;;;35.2436;-127.37;0;Bottom;Via427
2017;;;38.2436;-122.37;0;Bottom;Via502
2018;;;202.244;-64.3706;0;Bottom;Via2467
2019;;;17.2437;-82.3703;0;Bottom;Via137
2020;;;182.244;-60.3703;0;Bottom;Via2511
2021;;;265.244;-63.3706;0;Bottom;Via1651
2022;;;266.244;-43.3706;0;Bottom;Via1751
2023;;;121.244;-63.3704;0;Bottom;Via2707
2024;;;79.2435;-19.3705;0;Bottom;Via724
2025;;;247.244;-65.3704;0;Bottom;Via1880
2026;;;180.244;-123.37;0;Bottom;Via2286
2027;;;202.244;-167.37;0;Bottom;Via2405
2028;;;100.244;-41.3701;0;Bottom;Via908
2029;;;59.2437;-85.3706;0;Bottom;Via712
2030;;;99.2438;-59.3702;0;Bottom;Via937
2031;;;121.244;-80.3703;0;Bottom;Via2608
2032;;;140.244;-143.371;0;Bottom;Via2317
2033;;;182.244;-62.3704;0;Bottom;Via2649
2034;;;102.244;-125.37;0;Bottom;Via986
2035;1–5Watt;luxeon;78.3772;-20.4272;-90;Bottom;U26
2036;;;138.244;-42.3702;0;Bottom;Via2016
2037;;;289.244;-83.3702;0;Bottom;Via1176
2038;;;117.244;-61.3705;0;Bottom;Via2069
2039;;;205.244;-107.37;0;Bottom;Via2375
2040;;;269.244;-145.371;0;Bottom;Via1121
2041;;;56.244;-124.371;0;Bottom;Via577
